unix_timestamp,x,y,z
1478799188.312500,21,11,58
1478799188.343750,22,12,57
1478799188.375000,22,11,57
1478799188.406250,21,12,57
1478799188.437500,22,12,57
1478799188.468750,22,12,57
1478799188.500000,22,12,57
1478799188.531250,22,12,57
1478799188.562500,22,12,57
1478799188.593750,21,12,57
1478799188.625000,22,12,57
1478799188.656250,21,12,58
1478799188.687500,21,11,58
1478799188.718750,22,12,57
1478799188.750000,22,11,58
1478799188.781250,21,12,57
1478799188.812500,22,12,58
1478799188.843750,21,12,58
1478799188.875000,22,12,57
1478799188.906250,22,12,57
1478799188.937500,22,12,57
1478799188.968750,22,12,58
1478799189.000000,21,12,57
1478799189.031250,22,11,57
1478799189.062500,22,12,57
1478799189.093750,22,12,58
1478799189.125000,22,11,58
1478799189.156250,21,12,57
1478799189.187500,22,12,57
1478799189.218750,22,12,57
1478799189.250000,22,12,57
1478799189.281250,21,12,58
1478799189.312500,22,11,58
1478799189.343750,22,12,57
1478799189.375000,22,12,57
1478799189.406250,22,12,57
1478799189.437500,22,12,57
1478799189.468750,21,11,58
1478799189.500000,21,12,57
1478799189.531250,22,12,57
1478799189.562500,22,12,57
1478799189.593750,22,12,58
1478799189.625000,22,12,57
1478799189.656250,22,12,57
1478799189.687500,21,12,57
1478799189.718750,21,11,58
1478799189.750000,22,12,57
1478799189.781250,22,12,57
1478799189.812500,22,12,57
1478799189.843750,22,12,57
1478799189.875000,22,12,57
1478799189.906250,22,12,57
1478799189.937500,22,12,57
1478799189.968750,22,12,57
1478799190.000000,22,12,57
1478799190.031250,22,12,58
1478799190.062500,21,12,57
1478799190.093750,21,12,58
1478799190.125000,21,11,57
1478799190.156250,22,12,57
1478799190.187500,22,12,57
1478799190.218750,22,12,57
1478799190.250000,22,11,58
1478799190.281250,22,11,58
1478799190.312500,22,11,58
1478799190.343750,22,12,57
1478799190.375000,22,12,57
1478799190.406250,22,12,57
1478799190.437500,22,12,57
1478799190.468750,22,12,58
1478799190.500000,22,11,57
1478799190.531250,22,11,57
1478799190.562500,22,11,58
1478799190.593750,21,11,57
1478799190.625000,21,12,57
1478799190.656250,21,11,57
1478799190.687500,21,12,57
1478799190.718750,22,11,58
1478799190.750000,22,11,58
1478799190.781250,22,11,58
1478799190.812500,21,11,57
1478799190.843750,21,12,57
1478799190.875000,21,12,58
1478799190.906250,22,11,57
1478799190.937500,22,11,58
1478799190.968750,21,12,58
1478799191.000000,21,11,58
1478799191.031250,21,11,58
1478799191.062500,21,12,58
1478799191.093750,21,12,57
1478799191.125000,21,11,57
1478799191.156250,21,12,57
1478799191.187500,21,12,57
1478799191.218750,22,12,57
1478799191.250000,22,12,58
1478799191.281250,22,12,57
1478799191.312500,21,12,58
1478799191.343750,22,11,57
1478799191.375000,22,11,58
1478799191.406250,22,12,57
1478799191.437500,21,12,57
1478799191.468750,22,12,57
1478799191.500000,22,12,57
1478799191.531250,22,11,57
1478799191.562500,22,11,58
1478799191.593750,22,12,58
1478799191.625000,22,12,58
1478799191.656250,21,12,58
1478799191.687500,21,11,57
1478799191.718750,22,11,57
1478799191.750000,22,12,57
1478799191.781250,22,12,58
1478799191.812500,22,11,57
1478799191.843750,21,12,58
1478799191.875000,21,11,58
1478799191.906250,21,12,58
1478799191.937500,22,11,57
1478799191.968750,22,11,58
1478799192.000000,21,12,57
1478799192.031250,21,12,57
1478799192.062500,21,12,57
1478799192.093750,22,11,58
1478799192.125000,22,11,58
1478799192.156250,22,12,57
1478799192.187500,22,12,57
1478799192.218750,22,12,57
1478799192.250000,21,12,57
1478799192.281250,21,12,58
1478799192.312500,21,11,58
1478799192.343750,21,11,58
1478799192.375000,22,11,58
1478799192.406250,22,11,57
1478799192.437500,21,12,57
1478799192.468750,21,12,57
1478799192.500000,21,12,58
1478799192.531250,21,12,57
1478799192.562500,22,12,57
1478799192.593750,22,11,57
1478799192.625000,22,11,58
1478799192.656250,22,12,57
1478799192.687500,22,12,57
1478799192.718750,21,12,57
1478799192.750000,22,11,57
1478799192.781250,22,11,57
1478799192.812500,22,12,57
1478799192.843750,22,12,57
1478799192.875000,22,11,57
1478799192.906250,22,12,57
1478799192.937500,22,12,57
1478799192.968750,22,12,57
1478799193.000000,22,11,57
1478799193.031250,22,11,57
1478799193.062500,22,12,57
1478799193.093750,22,12,57
1478799193.125000,21,12,57
1478799193.156250,22,12,58
1478799193.187500,22,11,57
1478799193.218750,22,11,57
1478799193.250000,22,11,57
1478799193.281250,21,12,57
1478799193.312500,21,12,57
1478799193.343750,22,11,57
1478799193.375000,22,11,58
1478799193.406250,22,11,57
1478799193.437500,22,12,57
1478799193.468750,22,12,57
1478799193.500000,22,11,57
1478799193.531250,22,11,57
1478799193.562500,22,11,57
1478799193.593750,22,11,57
